osm_id,osm_highway,osm_name,osm_access,osm_bicycle,osm_oneway,osm_oneway_bicycle,osm_maxspeed,osm_lanes,osm_lanes_forward,osm_lanes_backward,osm_cycleway,osm_cycleway_left,osm_cycleway_left_buffer,osm_cycleway_left_oneway,osm_cycleway_left_width,osm_cycleway_right,osm_cycleway_right_buffer,osm_cycleway_right_oneway,osm_cycleway_right_width,osm_cycleway_both,osm_cycleway_both_buffer,osm_cycleway_both_width,osm_cycleway_buffer,osm_cycleway_width,osm_parking_left,osm_parking_right,osm_parking_both,osm_parking_lane_left,osm_parking_lane_right,osm_parking_lane_both,osm_parking_left_restriction,osm_parking_right_restriction,osm_parking_both_restriction,osm_tracktype,osm_turn_lanes,osm_turn_lanes_forward,osm_turn_lanes_backward,osm_width,osm_footway,dc_blockkey,dc_ROUTEID,dc_ROUTENAME,dc_ROADTYPE,dc_STREETNAME,dc_STREETTYPE,dc_DCFUNCTIONALCLASS,dc_FHWAFUNCTIONALCLASS,dc_TOTALTRAVELLANES,dc_TOTALTRAVELLANESINBOUND,dc_TOTALTRAVELLANESOUTBOUND,dc_TOTALTRAVELLANESBIDIRECTIONAL,dc_TOTALTRAVELLANESREVERSIBLE,dc_TOTALTRAVELLANEWIDTH,dc_TOTALCROSSSECTIONWIDTH,dc_SUMMARYDIRECTION,dc_TOTALPARKINGLANES,dc_TOTALPARKINGLANEWIDTH,dc_TOTALRAISEDBUFFERS,dc_TOTALRAISEDBUFFERWIDTH,dc_BIKELANE_CONVENTIONAL,dc_BIKELANE_BUFFERED,dc_BIKELANE_PROTECTED,dc_BIKELANE_DUAL_PROTECTED,dc_BIKELANE_DUAL_BUFFERED,dc_BIKELANE_PARKINGLANE_ADJACENT,dc_BIKELANE_THROUGHLANE_ADJACENT,dc_BIKELANE_POCKETLANE_ADJACENT,dc_BIKELANE_CONTRAFLOW,dc_TOTALBIKELANES,dc_TOTALBIKELANEWIDTH,dc_SPEEDLIMITS_OB,dc_SPEEDLIMITS_IB,dc_SPEEDLIMITS_OB_ALT,dc_SPEEDLIMITS_IB_ALT,dc_DOUBLEYELLOW_LINE,dc_SLOWSTREETINFO,dc_SPEEDHUMP_PRESENT,dc_SURFACE_TYPE,dc_PCI_CONDCATEGORY,dc_PCI_SCORE,dc_PCI_LASTINSPECTED,dc_SIDEWALK_IB_PAVTYPE,dc_SIDEWALK_IB_WIDTH,dc_SIDEWALK_OB_PAVTYPE,dc_SIDEWALK_OB_WIDTH,dc_LEFTTURN_CURBLANE_EXCL,dc_LEFTTURN_CURBLANE_EXCL_LEN,dc_RIGHTTURN_CURBLANE_EXCL,dc_RIGHTTURN_CURBLANE_EXCL_LEN,dc_LEFTTURN_EXCLUSIVE,dc_RIGHTTURN_EXCLUSIVE,dc_BUSLANE_INBOUND,dc_BUSLANE_OUTBOUND,dc_AADT,dc_AADT_YEAR,match_confidence,geometry_wkt
6052597,residential,Franklin Street Northwest,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32d5f0fe35d9a154a45bf856dc85a51,11038092,FRANKLIN ST NW,1.0,FRANKLIN,ST,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,12 (Brick),6,12 (Brick),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.016685 38.910509, -77.016728 38.910501)"
6052689,secondary,Q Street Northwest,,designated,yes,,25 mph,2,,,,,,,,shared_lane,,yes,,,,,,,,,,,,,,,,,,,,,,d51b127e03931ddc4fda094db1a1455f,11072862,Q ST NW,1.0,Q,ST,16.0,4.0,2.0,2.0,0.0,0.0,0.0,26.0,26.0,IB,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,7.0,Good,79.0,2023-06-10 04:00:00+00:00,,,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.027039 38.911121, -77.027017 38.911109, -77.026908 38.911044)"
6052689,secondary,Q Street Northwest,,designated,yes,,25 mph,2,,,,,,,,shared_lane,,yes,,,,,,,,,,,,,,,,,,,,,,d51b127e03931ddc4fda094db1a1455f,11072862,Q ST NW,1.0,Q,ST,16.0,4.0,2.0,2.0,0.0,0.0,0.0,26.0,26.0,IB,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,7.0,Good,79.0,2023-06-10 04:00:00+00:00,,,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.026908 38.911044, -77.026872 38.911021, -77.026835 38.910991, -77.026802 38.910963, -77.026773 38.910935, -77.02674 38.910897, -77.026707 38.910854, -77.026682 38.910821)"
6052689,secondary,Q Street Northwest,,designated,yes,,25 mph,2,,,,,,,,shared_lane,,yes,,,,,,,,,,,,,,,,,,,,,,d51b127e03931ddc4fda094db1a1455f,11072862,Q ST NW,1.0,Q,ST,16.0,4.0,2.0,2.0,0.0,0.0,0.0,26.0,26.0,IB,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,7.0,Good,79.0,2023-06-10 04:00:00+00:00,,,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.026682 38.910821, -77.026664 38.910797, -77.026644 38.910777, -77.026631 38.910765)"
6053918,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,4b79e2e93b22f7f7f4642a194f488f8f,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,2.0,1.0,1.0,0.0,0.0,21.0,55.0,BD,2.0,17.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,,,,4.0,Excellent,89.0,2022-12-17 05:00:00+00:00,3 (JPCP),11,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.032046 38.922765, -77.03205 38.922802)"
6053918,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,4b79e2e93b22f7f7f4642a194f488f8f,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,2.0,1.0,1.0,0.0,0.0,21.0,55.0,BD,2.0,17.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,,,,4.0,Excellent,89.0,2022-12-17 05:00:00+00:00,3 (JPCP),11,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.03205 38.922802, -77.032072 38.923012, -77.032124 38.923551)"
6054064,tertiary,4th Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8822e125c0e4e957a35d343bc82e507,11000402,4TH ST NW,1.0,4TH,ST,16.0,4.0,2.0,1.0,1.0,0.0,0.0,22.0,49.0,BD,2.0,18.0,0.0,0.0,,OB,,,,,,,,1.0,5.0,15.0,,,,Yes,,Yes,6.0,Excellent,92.0,2023-01-27 05:00:00+00:00,12 (Brick),6,12 (Brick),9,,0.0,,0.0,,,,,7537.0,2020.0,1.0,"LINESTRING (-77.017358 38.915976, -77.017424 38.916399, -77.017472 38.916698)"
6054064,tertiary,4th Street Northwest,,,,,25 mph,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8822e125c0e4e957a35d343bc82e507,11000402,4TH ST NW,1.0,4TH,ST,16.0,4.0,2.0,1.0,1.0,0.0,0.0,22.0,49.0,BD,2.0,18.0,0.0,0.0,,OB,,,,,,,,1.0,5.0,15.0,,,,Yes,,Yes,6.0,Excellent,92.0,2023-01-27 05:00:00+00:00,12 (Brick),6,12 (Brick),9,,0.0,,0.0,,,,,7537.0,2020.0,1.0,"LINESTRING (-77.017472 38.916698, -77.017481 38.916754)"
6053660,residential,Belmont Road Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57af121540dea537396497c08d65a91,11014952,BELMONT RD NW,1.0,BELMONT,RD,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Poor,33.0,2023-01-13 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.043434 38.920588, -77.042132 38.920589, -77.042095 38.920589)"
6053918,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,e50ef7cba7ea633fa2d4615508f15e49,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,4.0,2.0,2.0,0.0,0.0,39.0,56.0,BD,1.0,8.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,Yes,,,4.0,Good,83.0,2023-01-21 05:00:00+00:00,3 (JPCP),16+,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.031894 38.9213, -77.03193 38.92166)"
6053918,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,ff4159b20add7718190f82c2dd3938a2,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,3.0,1.0,2.0,0.0,0.0,31.0,66.0,BD,2.0,17.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,,,,4.0,Good,80.0,2022-12-17 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.031936 38.921713, -77.031958 38.921925)"
6053918,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,ff4159b20add7718190f82c2dd3938a2,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,3.0,1.0,2.0,0.0,0.0,31.0,66.0,BD,2.0,17.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,,,,4.0,Good,80.0,2022-12-17 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.031958 38.921925, -77.032004 38.922361)"
6053918,secondary,14th Street Northwest,,,,,25 mph,4,,,,shared_lane,,,,lane,yes,,,,,,,,,,lane,,,,,,,,,,,,,ff4159b20add7718190f82c2dd3938a2,11001402,14TH ST NW,1.0,14TH,ST,16.0,4.0,3.0,1.0,2.0,0.0,0.0,31.0,66.0,BD,2.0,17.0,0.0,0.0,,OB,,,,OB,,,,1.0,5.0,20.0,,,,,,,4.0,Good,80.0,2022-12-17 05:00:00+00:00,3 (JPCP),12,3 (JPCP),12,,0.0,,0.0,,,,,14890.0,2020.0,1.0,"LINESTRING (-77.032004 38.922361, -77.03201 38.922428)"
6053553,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0563d08bf989802fee03ee348c7acb2,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,89.0,2023-05-30 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.039238 38.925812, -77.039284 38.925836, -77.039309 38.925848, -77.039333 38.925862, -77.039355 38.925877, -77.039375 38.925894, -77.039496 38.926028)"
6053553,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0563d08bf989802fee03ee348c7acb2,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,89.0,2023-05-30 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.039496 38.926028, -77.039539 38.926078)"
6053554,residential,Quarry Road Northwest,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba37bfade6deef7096b47fb13beaf360,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,1.0,0.0,0.0,0.0,8.0,24.0,IB,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,Good,78.0,2022-12-11 05:00:00+00:00,3 (JPCP),8,,,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.041887 38.927229, -77.041843 38.927195, -77.041821 38.927178, -77.041773 38.927148, -77.041748 38.927134, -77.041724 38.927119, -77.041696 38.927103)"
6053572,secondary,Adams Mill Road Northwest,,,,,25 mph,5,2,3,,,,,,,,,,lane,no,,,,,yes,,,,,,,,,,none|none,left|through|right,,,ecece409ed2dae7e7276ff33570674de,11009102,ADAMS MILL RD NW,1.0,ADAMS MILL,RD,16.0,4.0,4.0,3.0,1.0,0.0,0.0,43.0,62.0,BD,1.0,10.0,0.0,0.0,BD,,,,,OB,BD,IB,,2.0,8.0,20.0,,,,Yes,,,4.0,Good,75.0,2023-05-30 04:00:00+00:00,3 (JPCP),10,3 (JPCP),16+,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.042731 38.922811, -77.042745 38.922845)"
6053572,secondary,Adams Mill Road Northwest,,,,,25 mph,5,2,3,,,,,,,,,,lane,no,,,,,yes,,,,,,,,,,none|none,left|through|right,,,ecece409ed2dae7e7276ff33570674de,11009102,ADAMS MILL RD NW,1.0,ADAMS MILL,RD,16.0,4.0,4.0,3.0,1.0,0.0,0.0,43.0,62.0,BD,1.0,10.0,0.0,0.0,BD,,,,,OB,BD,IB,,2.0,8.0,20.0,,,,Yes,,,4.0,Good,75.0,2023-05-30 04:00:00+00:00,3 (JPCP),10,3 (JPCP),16+,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.042745 38.922845, -77.042771 38.922893, -77.042794 38.922927, -77.042815 38.922958, -77.042846 38.922997, -77.042878 38.923036, -77.042907 38.923067, -77.042944 38.923102)"
6053660,residential,Belmont Road Northwest,,,yes,,25 mph,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57af121540dea537396497c08d65a91,11014952,BELMONT RD NW,1.0,BELMONT,RD,19.0,7.0,2.0,1.0,1.0,0.0,0.0,16.0,32.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Poor,33.0,2023-01-13 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.043808 38.920588, -77.043434 38.920588)"
6053552,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004c1064acef09b85a7bd8194e354f60,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),8,,,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.039811 38.926454, -77.04029 38.926589)"
6053552,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004c1064acef09b85a7bd8194e354f60,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,,,,3 (JPCP),8,,,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.04029 38.926589, -77.040398 38.92662)"
6053553,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0563d08bf989802fee03ee348c7acb2,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,89.0,2023-05-30 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.038495 38.925417, -77.038529 38.925438)"
6053553,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0563d08bf989802fee03ee348c7acb2,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,89.0,2023-05-30 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.038529 38.925438, -77.038565 38.925458, -77.039063 38.925727)"
6053553,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0563d08bf989802fee03ee348c7acb2,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,89.0,2023-05-30 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.039063 38.925727, -77.039107 38.925749)"
6053553,residential,Quarry Road Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0563d08bf989802fee03ee348c7acb2,11073192,QUARRY RD NW,1.0,QUARRY,RD,19.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,BD,2.0,16.0,0.0,0.0,,,,,,,,,,0.0,0.0,20.0,,,,,,,0.0,Excellent,89.0,2023-05-30 04:00:00+00:00,3 (JPCP),6,3 (JPCP),6,,0.0,,0.0,,,,,,,1.0,"LINESTRING (-77.039107 38.925749, -77.039238 38.925812)"
1489606613,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858f5765f77d505554ea35df09c6a4a,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,69.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038426 38.9127, -77.038422 38.91273)"
1489606736,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858f5765f77d505554ea35df09c6a4a,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,69.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038556 38.912727, -77.038556 38.912704)"
1489606736,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4d2c8a3c0baa5d307e54b6212404bf,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,41.0,IB,2.0,16.0,0.0,0.0,,OB,,,,,,,OB,1.0,5.0,,,,,,,,6.0,Excellent,100.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038536 38.91261, -77.038518 38.912523)"
1489607064,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4d2c8a3c0baa5d307e54b6212404bf,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,41.0,IB,2.0,16.0,0.0,0.0,,OB,,,,,,,OB,1.0,5.0,,,,,,,,6.0,Excellent,100.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038451 38.911961, -77.038449 38.912202)"
1489607064,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4d2c8a3c0baa5d307e54b6212404bf,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,41.0,IB,2.0,16.0,0.0,0.0,,OB,,,,,,,OB,1.0,5.0,,,,,,,,6.0,Excellent,100.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038449 38.912202, -77.038446 38.912501)"
1489607065,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c23463f7d9f176ecbf49c0328ded5c,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,41.0,IB,2.0,16.0,0.0,0.0,,OB,,,,,,,OB,1.0,5.0,,,,,,,,7.0,Excellent,100.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038457 38.911797, -77.038456 38.911815)"
1489606103,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733640dfee32f9de1c6bc3ffd0857ba0,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,58.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038418 38.913699, -77.038418 38.914)"
1489606104,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858f5765f77d505554ea35df09c6a4a,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,69.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038418 38.91327, -77.038417 38.913293)"
1489606104,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858f5765f77d505554ea35df09c6a4a,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,69.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038417 38.913293, -77.038418 38.913308, -77.038418 38.913355)"
1489606612,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858f5765f77d505554ea35df09c6a4a,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,69.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038422 38.91273, -77.038419 38.913021)"
1489606612,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858f5765f77d505554ea35df09c6a4a,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,42.0,IB,2.0,16.0,0.0,0.0,,BD,,,,,,,OB,2.0,10.0,,,,,,,,6.0,Fair,69.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038419 38.913021, -77.038418 38.91327)"
1489606613,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4d2c8a3c0baa5d307e54b6212404bf,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,41.0,IB,2.0,16.0,0.0,0.0,,OB,,,,,,,OB,1.0,5.0,,,,,,,,6.0,Excellent,100.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038446 38.912501, -77.038446 38.912524)"
1489606613,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf4d2c8a3c0baa5d307e54b6212404bf,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,41.0,IB,2.0,16.0,0.0,0.0,,OB,,,,,,,OB,1.0,5.0,,,,,,,,6.0,Excellent,100.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,5593.0,2020.0,1.0,"LINESTRING (-77.038446 38.912524, -77.038446 38.912546, -77.038438 38.91261)"
1489605899,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d325951b4a81c3c5febc39ae0d7688fb,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,31.0,IB,1.0,8.0,0.0,0.0,IB,OB,,,,IB,IB,,OB,2.0,10.0,,,,,,,,6.0,Good,80.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,1831.0,2020.0,1.0,"LINESTRING (-77.038435 38.915503, -77.038436 38.915521)"
1489605899,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9208d12364997c27b7adc38ed626fe60,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,32.0,IB,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,IB,2.0,10.0,,,,,,,,6.0,Good,75.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,1831.0,2020.0,1.0,"LINESTRING (-77.03845 38.91559, -77.038458 38.915632, -77.038461 38.915658)"
1489605900,cycleway,,,,yes,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9208d12364997c27b7adc38ed626fe60,11001702,17TH ST NW,1.0,17TH,ST,16.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,32.0,IB,2.0,16.0,0.0,0.0,BD,,,,,BD,BD,,IB,2.0,10.0,,,,,,,,6.0,Good,75.0,2022-12-18 05:00:00+00:00,3 (JPCP),10,3 (JPCP),10,,0.0,,0.0,,,,,1831.0,2020.0,1.0,"LINESTRING (-77.038488 38.915686, -77.038503 38.915655)"
